9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
9999999,0,2116,1952,876,391,401,905,915,915,878,1322,1322,1481,1690,1763,1944,2366,2482,2754,2926,3274,3243,3805,3843,4743,4390,4542,6299,6950,6911,10588,7066,8605,9079,9221,10426,9667,12977,11445,12092,11140,9759,9788,9901,10217,10704,10992,9859,9825,5917,6820,6851,4607,7637,7191,9882,11836,11684,11437,12521,8441,9236,1837,1824,1877,2925,3242,3297,3697,8246,8396,8207,9266,9049,9021,10076,10165,12884,8205,7746
9999999,1862,0,2123,1047,1468,1458,1076,1086,1086,1674,1493,1493,1652,1861,1934,2115,2537,2653,2925,3097,3445,3414,3976,4014,4914,4561,4713,6470,7121,7082,10759,7238,8776,9250,9392,10597,9838,13190,11658,12305,11353,9971,10001,10114,10430,10916,11205,10072,10038,6130,7400,7431,5109,8217,7771,10095,9105,11896,11650,12734,8654,9448,2339,2326,2379,3427,3744,3799,8268,8459,8609,8419,9479,9262,9233,10289,10378,13096,8418,7959
9999999,1484,150,0,670,1091,1081,698,709,709,1297,1115,1115,1275,1484,1557,1737,2160,2276,2548,2720,3067,3036,3599,3637,4537,4184,4336,6093,6744,6705,10382,6860,8399,8873,9014,10219,9461,13101,11570,10499,8717,9883,9913,10026,10342,8344,8632,9984,9950,6042,6945,6976,4731,7762,7315,10007,8649,11808,11562,12646,8566,9360,1961,1949,2002,3049,3367,3422,3822,8371,8521,8331,9391,9174,9145,10201,10290,13008,8330,7871
9999999,815,1240,1077,0,421,411,29,39,39,627,446,446,605,814,887,1068,1491,1607,1878,2050,2398,2367,2929,2968,3867,3514,3666,5423,6074,6035,9712,6191,7729,8203,8345,9550,8791,10194,8303,9829,8048,6706,6736,6841,7953,7675,7963,8392,6772,4693,7059,7090,5822,7876,7429,11097,8763,12899,12652,13736,9656,10451,3052,3039,3092,4140,4457,4512,4912,9461,9611,9422,10481,10264,10236,11291,11380,14099,6987,5812
9999999,391,1361,1197,1320,0,10,1349,1359,1359,473,566,566,726,935,1008,1188,1611,1727,1999,2171,2518,2487,3050,3088,3988,3634,3787,5544,6195,6156,9833,6311,7850,8324,8465,9670,8912,10315,8423,9950,8168,6827,6856,6961,8074,7795,8083,8512,6893,4539,6905,6936,5051,7722,7275,10326,8609,12128,11881,12965,8885,9680,2281,2268,2321,3369,3686,3741,4141,8690,8840,8651,9710,9493,9465,10520,10609,13328,7107,8190
9999999,401,1351,1187,1330,10,0,1358,1369,1369,464,557,557,716,925,998,1179,1601,1717,1989,2161,2508,2478,3040,3078,3978,3625,3777,5534,6185,6146,9823,6301,7840,8314,8456,9661,8902,10305,8414,9940,8158,6817,6847,6951,8064,7785,8074,8502,6883,4530,6895,6926,5061,7712,7266,10336,8600,12138,11891,12975,8895,9689,2291,2278,2331,3378,3696,3751,4151,8700,8850,8661,9720,9503,9474,10530,10619,13337,7098,5648
9999999,786,1211,1048,1731,392,382,0,10,10,599,417,417,576,786,858,1039,1462,1578,1850,2021,2369,2338,2900,2939,3838,3485,3637,5394,6045,6006,9683,6162,7701,8174,8316,9521,8762,10165,8274,9800,8019,6677,6707,6812,7924,7646,7934,8363,6744,4665,7030,7061,5793,7847,7401,11068,8735,12870,12623,13707,9627,10422,3023,3010,3063,4111,4428,4483,4883,9432,9582,9393,10452,10235,10207,11262,11351,14070,6958,5783
9999999,776,1201,1037,1721,382,372,1750,0,1760,588,407,407,566,775,848,1029,1451,1567,1839,2011,2359,2328,2890,2928,3828,3475,3627,5384,6035,5996,9673,6151,7690,8164,8306,9511,8752,10155,8264,9790,8009,6667,6697,6801,7914,7635,7924,8352,6733,4654,7020,7051,5783,7837,7390,11058,8724,12860,12613,13697,9617,10412,3013,3000,3053,4100,4418,4473,4873,9422,9572,9383,10442,10225,10196,11252,11341,14059,6948,5773
9999999,776,1201,1038,1721,382,372,1750,0,0,588,407,407,566,775,848,1029,1451,1568,1839,2011,2359,2328,2890,2928,3828,3475,3627,5384,6035,5996,9673,6152,7690,8164,8306,9511,8752,10155,8264,9790,8009,6667,6697,6802,7914,7635,7924,8352,6733,4654,7020,7051,5783,7837,7390,11058,8724,12860,12613,13697,9617,10412,3013,3000,3053,4101,4418,4473,4873,9422,9572,9383,10442,10225,10197,11252,11341,14060,6948,5773
